id,created_at,name,address,latitude,longitude,accept_holidays,average_cost,average_rating,has_wifi,chairs,city_id,neighborhood_id,kind_id,cuisine_id,category_id,moment_id,offer_id
5925,2018-04-25 05:29:09,Ferraz Gastronomia Contemporânea,"Rua Ceará 339,",-13.0034065,-38.4632301,0,30,5,1,2,4,703,2,9,6,2,21352
5926,2018-04-25 05:29:14,Don Ruffoni,"Quadra CLN 204 Bloco A, loja 53 ,",-15.776639,-47.8790169,0,30,5,1,4,2,106,2,27,6,2,21353
5927,2018-04-25 05:29:22,Miksi - Itacoatiara,"Rua das Camélias 285 Lj 103 e 104 ,",-22.9719772,-43.0317802,0,90,5,1,4,120,722,2,36,6,2,21355
5928,2018-04-25 05:29:25,Be Fit Bistrô - Praia da Costa,"Avenida Henrique Moscoso, Praia da Costa 266,",-20.3360481,-40.2841492,1,30,5,0,2,1,691,2,17,6,2,21356
5929,2018-04-25 05:29:43,Scalinata,"Rua Amélia Correa Fontes Guimarães 590,",-23.5899849,-46.7219772,0,60,5,1,4,10,250,2,35,6,2,21361
5930,2018-04-25 05:29:54,Sr. Shiitake - Vila Mariana,"Rua Loefgren 1400,",-23.5994873,-46.6389084,0,30,5,1,2,10,238,2,36,6,2,21364
5931,2018-04-25 05:29:54,Fares Comida Arabe,"Rua 51, 51,",-26.9872265,-48.6331673,0,30,5,1,2,21,273,2,3,6,2,21365
5932,2018-04-25 05:30:02,Biscottini Cookies & Muffins,"Calçada das Violetas 288,",-23.4965019,-46.8507729,1,30,5,1,2,10,210,2,9,6,2,21366
5933,2018-04-25 05:30:05,Lia Restaurante,"Avenida Giovanni Gronchi 5819,",-23.6311607,-46.7359123,0,50,4,1,2,10,250,2,9,6,2,21367
5934,2018-04-25 05:30:08,Boulangerie Carioca,"Avenida Olegário Maciel 555,",-23.0095234,-43.304657,1,45,4,0,2,16,113,2,25,6,2,21368
5935,2018-04-25 05:30:19,YuU - Sushi & Riso's,"Avenida Atlântica 2334,",-22.9706383,-43.1839905,0,30,5,1,6,16,13,1,35,1,2,21371
5936,2018-04-25 05:30:27,Tatsuo Sushi,"Rua Guaimbé 173,",-23.5627785,-46.5933914,1,50,5,0,4,10,79,2,36,6,2,21372
5937,2018-04-25 05:30:31,Gamdu Gourmet,"Rua Augusto Tolle 637,",-23.490078,-46.6318283,0,50,5,0,4,10,77,2,36,6,2,21373
5938,2018-04-25 05:30:31,Azteca Bistrô,"Avenida Ranulpho Barbosa dos Santos, Jardim Camburi 740,",-20.2594585,-40.2687912,1,30,5,0,10,1,686,1,9,1,2,21374
5939,2018-04-25 05:30:38,PJ Clarke's - Jardins,"Rua Oscar Freire 497,",-23.5656567,-46.6663208,0,85,5,1,2,10,17,2,11,6,2,21376
5940,2018-04-25 05:30:39,Pobre Juan - Shopping Riomar,"Avenida República do Líbano - Shopping RioMar S/N,",-8.0862045,-34.8940773,0,80,4,1,6,41,370,1,27,1,2,21377
5941,2018-04-25 05:30:50,Boteco Mada,"Rua Mourato Coelho 838,",-23.5603428,-46.6898232,1,30,5,0,2,10,181,2,4,6,2,21378
5942,2018-04-25 05:30:55,Bee W. Hostel Bar,"Rua Haddock Lobo  167,",-23.555315,-46.6586571,0,55,5,0,4,10,95,2,21,6,2,21380
5943,2018-04-25 05:31:02,Restaurante Elvira,"Rua Elvira Ferraz 250,",-23.5947895,-46.681427,0,30,5,1,4,10,246,2,9,6,2,21381
5944,2018-04-25 05:31:06,Maria Maria,"Rua Doutor Melo Alves 82,",-23.5587864,-46.668251,1,40,5,1,4,10,17,2,9,6,2,21382
5945,2018-04-25 05:31:08,Najjah,"Avenida Águas de São Pedro 226,",-23.4868641,-46.6146355,1,50,5,0,2,10,458,2,3,6,2,21385
5946,2018-04-25 05:31:11,Tabacaria Nobile,"Avenida Imperatriz Leopoldina 788,",-23.5291252,-46.7327843,0,30,5,1,2,10,193,2,4,6,2,21387
5947,2018-04-25 05:31:16,Taste and Temaki Sushi Bar,"Avenida do Cursino  105,",-23.603651,-46.6153374,1,30,5,0,4,10,111,2,36,6,2,21388
5948,2018-04-25 05:31:18,Jurema Beach Bar,"Rua José Miranda Machado, Curva da Jurema 12,",-20.3088779,-40.2893753,0,70,5,0,10,1,686,1,9,1,2,21389
5949,2018-04-25 05:31:20,Solare Forno e Grelha,"Rua Palestina 327,",-23.6442814,-46.6686096,1,50,4,1,10,10,129,1,9,1,2,21390
5950,2018-04-25 05:31:25,Taberna O Emigrante - Casa de Espanha,"Rua Maria Eugênia 300,",-22.9555836,-43.2016144,0,115,4,1,6,16,604,1,27,1,2,21391
5951,2018-04-25 05:31:26,242 Gourmet,"Quadra CLS 404 - Bloco C, loja 45 ,",-15.7970381,-47.8890762,1,30,5,1,4,2,142,2,4,6,2,21392
5952,2018-04-25 05:31:39,Rei do Bacalhau - Rio-Petrópolis,"Rodovia Washington Luiz, 2154,",-22.7900181,-43.2863235,1,30,5,0,4,248,723,2,4,6,2,67179
5953,2018-04-25 05:31:40,Sambô Pizzaria,"Avenida Portugal 2392,",-19.8467007,-43.9743385,0,40,3,1,2,7,69,2,15,6,2,21394
5954,2018-04-25 05:31:46,Tokyo Sushi Lounge,"Avenida Coronel José Dias Bicalho 1007,",-19.8602543,-43.9684944,0,70,4,1,2,7,713,2,36,6,2,21395
5955,2018-04-25 05:31:46,Pizzaria Veridiana - Perdizes,"Rua Turiassu  98,",-23.5343933,-46.6641998,1,90,4,0,6,10,63,1,15,1,2,21396
5956,2018-04-25 05:31:47,Meet Me At the Yard,"Rua Curitiba 2578,",-19.9352417,-43.9459686,0,60,4,1,2,7,72,2,11,6,2,21397
5957,2018-04-25 05:31:51,Osteria Degli Angeli,"Avenida Francisco Deslandes 156,",-19.945013,-43.9297523,1,60,3,1,4,7,109,2,27,6,2,21398
5958,2018-04-25 05:31:52,Gallo Carioca - Park Shopping,"Estrada do Monteiro 1200,",-22.9267063,-43.5750542,1,64,5,1,10,16,515,1,4,1,2,21400
5959,2018-04-25 05:31:55,Errejota Gourmet,"Rua Avaré 223,",-22.9106236,-43.5614891,1,54,4,1,4,16,515,2,9,6,2,21401
5960,2018-04-25 05:32:04,Gallo Carioca - Américas Shopping,"Avenida das Américas 15.500,",-23.0111103,-43.4611015,1,64,4,1,10,16,209,1,4,1,2,21402
5961,2018-04-25 05:32:05,Gallo Carioca - Jardim Oceânico,"Avenida Olegário Maciel 365,",-23.0114498,-43.3050919,1,75,4,1,10,16,113,1,33,1,2,21403
5962,2018-04-25 05:32:07,Atlântico Sushi - Botafogo,"Rua Visconde de Caravelas, 89,",-22.9568729,-43.1949081,1,80,4,1,4,16,194,2,36,6,2,21404
5963,2018-04-25 05:32:08,Orange Burger - Food Truck,"Rua das Laranjeiras 371 (Esquina com Rua Sebastião Lacerda),",-22.9364891,-43.1900253,0,30,5,1,2,16,6,2,21,6,2,21405
5964,2018-04-25 05:32:12,Bonsai Sushi,"Rua Ministro Alfredo Valadão 35,",-22.9657097,-43.1886063,0,69,5,1,4,16,13,2,36,6,2,21406
5965,2018-04-25 05:32:13,Portucale,"Rua Nova Cidade 418,",-23.5998764,-46.6810608,1,60,5,1,4,10,246,2,27,6,2,21407
5966,2018-04-25 05:32:20,Villa Toscana,"Rua Sebastião Barbosa 20F,",-23.5527287,-46.5750847,0,30,5,0,6,10,96,1,35,1,2,21408
5967,2018-04-25 05:32:24,Estación Parrilla,"Alameda Campinas 1112,",-23.569994,-46.6572456,1,60,4,1,4,10,27,2,27,6,2,21409
5968,2018-04-25 05:32:28,Nakombi - Shopping Mooca Plaza,"Rua Capitão Pacheco e Chaves  313,",-23.5798073,-46.5945168,0,80,4,1,2,10,79,2,36,6,2,21413
5969,2018-04-25 05:32:37,Martim Pescador,"Rua das Hortências, 246,",-12.9940825,-38.4575653,0,90,5,1,2,4,703,2,36,6,2,21414
5970,2018-04-25 05:32:42,Mönch Bier,"Rua 144, Número 665, Quadra 501, Lote 2 ,",-16.698185,-49.2634354,1,30,5,1,6,86,802,1,4,1,2,21415
5971,2018-04-25 05:32:43,Forneria Giácomo,"Avenida Judith Leão Castello Ribeiro, Jardim Camburi 654,",-20.2494125,-40.2689285,0,40,5,0,2,1,686,2,15,6,2,21416
5972,2018-04-25 05:32:44,Steak & Beer,"Avenida Anísio Fernandes Coelho (Rua da Lama), Jardim da Penha 1645,",-20.2802162,-40.3000336,1,30,5,0,2,1,686,2,33,6,2,21417
5973,2018-04-25 05:32:51,Frangaria - Berrini,"Rua Oswaldo Casimiro Muller 46,",-23.6007576,-46.691761,1,30,5,1,6,10,129,1,33,1,2,21419
5974,2018-04-25 05:32:58,Tizziano,"Avenida Armando Lombardi 1010,",-23.0059433,-43.3145599,1,30,5,0,2,16,113,2,15,6,2,21421
5975,2018-04-25 05:33:22,Las Nenas Café e Bistrô,"Avenida 136, Quadra 232, lote 9, nº 20 ,",-16.7015095,-49.2639122,1,30,5,1,2,86,802,2,27,6,2,21425
5976,2018-04-25 05:33:25,M Restaurante & Pizzaria,"Avenida Tancredo Neves, 620,",-12.978776,-38.4551277,0,40,5,1,2,4,355,2,9,6,2,21426
5977,2018-04-25 05:33:26,Empório Toscanini,Rua Arturo Toscanini,-19.9404278,-43.9396553,1,80,4,1,4,7,33,2,9,6,2,21427
5978,2018-04-25 05:33:28,Viareggio Ristorante,"Rua Fernandes Moreira 1244,",-23.6299229,-46.7059517,1,60,4,1,6,10,242,1,33,1,2,21428
5979,2018-04-25 05:33:36,Nakombi - Shopping Golden Square,"Avenida Kennedy 700,",-23.5045204,-46.1443062,1,80,5,1,2,10,135,2,36,6,2,21429
5980,2018-04-25 05:33:48,Piola - Shopping Golden Square,Avenida Kennedy,-23.7064514,-46.5755348,1,80,5,1,2,10,135,2,35,1,2,21430
5981,2018-04-25 05:33:54,Little Vegas,"Alameda Santos 167,",-23.5712891,-46.6465607,1,30,5,0,2,10,95,2,4,6,2,21432
5982,2018-04-25 05:33:59,Rosty - Copacabana,"Rua Siqueira Campos 18,",-22.9698353,-43.1837807,1,60,4,0,4,16,13,2,11,6,2,21433
5983,2018-04-25 05:34:00,Café do Museu,"Avenida Leopoldina, Argolas S/N,",-20.3263569,-40.3409729,0,80,5,0,2,1,691,2,9,6,2,21435
5984,2018-04-25 05:34:00,Nori e Cia - Masterplace Mall,"Avenida Nossa Senhora da Penha, Barro Vermelho 2150,",-20.2938004,-40.3009262,0,30,5,0,2,1,686,2,36,6,2,21434
5985,2018-04-25 05:34:01,Rosty - Shopping Barra World,"Avenida Alfredo Baltazar da Silveira 520,",-23.0114632,-43.443119,1,62,3,0,4,16,209,2,4,6,2,21436
5986,2018-04-25 05:34:02,Don Carlini,"Rua Dona Ana Neri 265,",-23.5566597,-46.6145287,0,100,4,0,2,10,79,2,35,6,2,21437
5987,2018-04-25 05:34:04,Kiosque do Português - Fashion Mall,"Estrada da Gávea, 899,",-22.9965591,-43.2596321,1,65,3,0,2,16,217,2,4,6,2,21438
5988,2018-04-25 05:34:06,Nakombi - Shopping Bourbon,"Rua Turiassu  2100,",-23.5266533,-46.6809196,0,80,3,1,2,10,63,2,36,6,2,21439
5989,2018-04-25 05:34:07,Munchen - Campo Belo,"Rua Constantino de Sousa, 768,",-23.6186504,-46.6749191,1,50,5,1,4,10,152,2,27,6,2,21440
5990,2018-04-25 05:34:16,My Kitchen,"Avenida Orozimbo Maia 2042,",-22.8880043,-47.053688,1,30,5,0,4,37,293,2,9,6,2,21443
5991,2018-04-25 05:34:23,Borracharia Gastrobar,"Avenida Afonso Pena 4321,",-19.9477577,-43.9207115,0,70,4,1,4,7,10,2,4,6,2,21445
5992,2018-04-25 05:34:27,Japa San 2Go,"Avenida Rio Branco, Praia do Canto 1726,",-20.2946758,-40.293499,0,60,5,0,2,1,686,2,36,6,2,21447
5993,2018-04-25 05:34:33,Los Frick - Parque das Rosas,"Avenida Marechal Henrique Lott 120,",-23.002533,-43.3501511,0,75,4,0,10,16,113,1,18,1,2,21449
5994,2018-04-25 05:34:33,Los Frick - Shopping Barra Point,"Avenida Armando Lombardi 350,",-23.0062408,-43.308567,0,75,4,0,10,16,113,1,18,1,2,21448
5995,2018-04-25 05:34:35,Mix Potato - Saúde,"Avenida Miguel Stéfano  46,",-23.9934235,-46.2490158,1,29,5,1,4,10,170,2,9,6,2,21450
5996,2018-04-25 05:34:47,Carpaccio Lounge,"Rua da Consolação 3288,",-23.5609665,-46.6686325,0,70,5,1,2,10,95,2,9,6,2,21451
5997,2018-04-25 05:34:55,Formato Vino & Forneria,"Rua Nelson Mandela 100/122,",-22.9497547,-43.1849937,1,74,4,1,2,16,194,2,15,6,2,21453
5998,2018-04-25 05:34:57,Domm Pizzas,"Avenida do Anastácio 859,",-23.5009727,-46.7337799,1,60,5,1,6,10,523,1,15,1,2,21454
5999,2018-04-25 05:34:58,Restaurante Stro&Noff,"Rua Santos Dumont 494,",-22.8932266,-47.0549088,1,70,4,1,4,37,293,2,9,6,2,21455
6000,2018-04-25 05:35:01,Sushi Barra - Shopping Downtown,"Avenida das Américas 500,",-23.0043774,-43.3179207,0,90,5,0,2,16,113,2,36,6,2,21456
6001,2018-04-25 05:35:04,Comfort Suítes Vitória,"Avenida Saturnino de Brito, Praia do Canto 1327,",-20.2965374,-40.291111,0,100,4,0,2,1,686,2,27,6,2,21457
6002,2018-04-25 05:35:11,Botequim,"Rua Visconde de Caravelas 184,",-22.95755,-43.1974068,0,45,5,1,4,16,604,2,4,6,2,21458
6003,2018-04-25 05:35:21,Monte Fuji - Virgílio Távora,"Av. Senador Virgílio Távora 1055 - Loja 17,",-3.7362299,-38.4926262,0,50,4,1,4,12,220,2,36,6,2,21459
6004,2018-04-25 05:35:25,Monte Fuji - Barão,"Av. Barão de Studart 1431,",-3.7372611,-38.5073662,0,50,3,1,4,12,220,2,36,6,2,21460
6005,2018-04-25 05:35:28,Recanto da Varjota,"Rua Frederico Borges 202,",-3.731344,-38.4893875,0,30,5,1,6,12,664,1,33,1,2,21461
6006,2018-04-25 05:35:36,Cave D'Or - Shopping Barra Garden,"Avenida das Américas 3255,",-23.0008144,-43.3428116,1,70,3,0,2,16,113,2,9,6,2,21464
6007,2018-04-25 05:35:51,Mister Pizza - Praia do Canto,"Rua Joaquim Lírio, Praia do Canto 671,",-20.2958755,-40.2918015,0,50,4,0,2,1,686,2,15,6,2,21465
6008,2018-04-25 05:35:51,Olga Nur,"Rua Curitiba 2202,",-19.9320641,-43.945076,0,100,4,1,2,7,72,2,9,6,2,21467
6009,2018-04-25 05:35:54,Isla,"Rua Doutor Guilherme Serrano, Barro Vermelho 169,",-20.2936954,-40.2974854,0,30,5,0,2,1,686,2,9,6,2,21468
6010,2018-04-25 05:35:56,Crepe Delícia - Jardim Icaraí,"Avenida Sete de Setembro 193,",-22.905138,-43.1014023,1,35,4,0,4,120,612,2,61,6,2,21469
6011,2018-04-25 05:35:58,Crepe Delícia - São Francisco,"Rua Marechal Raul de Albuquerque 02,",-22.9545403,-43.0646477,1,35,5,0,4,120,614,2,61,6,2,21470
6012,2018-04-25 05:36:05,Demas & Divas - Recreio,"Rua Otávio de Faria 40,",-23.0168858,-43.4583855,1,50,4,0,2,16,209,2,11,6,2,21471
6013,2018-04-25 05:36:07,Península Pizza DOC - Península Open Mall,"Avenida dos Flamboyants 855,",-22.9896393,-43.351265,1,80,4,0,4,16,113,2,15,6,2,21472
6014,2018-04-25 05:36:17,Hafu Sushi,"CCSW 5, Lote 2, Bloco B1, Loja 109/113 ,",-15.794426,-47.9283829,1,48,5,1,4,2,512,2,36,6,2,21473
6015,2018-04-25 05:36:21,Vapor Burger & Beer,"Rua Fradique Coutinho 1464,",-23.5550613,-46.6921043,0,60,5,1,6,10,181,1,21,1,2,21474
6016,2018-04-25 05:36:27,Deli HandMade,"Rua Professor Antônio Aleixo 591,",-19.933253,-43.9456564,0,50,4,1,4,7,72,2,21,6,2,21476
6017,2018-04-25 05:36:32,Restaurante do Porto,"Rua Conselheiro Lafaiete 2099,",-19.8940639,-43.9215088,0,80,4,1,4,7,163,2,27,6,2,21477
6018,2018-04-25 05:36:32,Rock & Ribs - Del Paseo,"Avenida Santos Dumont 3131 - Loja 328,",-3.736217,-38.496769,1,35,3,1,2,12,220,2,33,6,2,21478
6019,2018-04-25 05:36:39,Yell'o,"Avenida Santos Dumont 3131 - Loja 301,",-3.736217,-38.496769,1,20,5,1,4,12,220,2,17,6,2,21479
6020,2018-04-25 05:36:41,Prime Burger - Aldeota,"Rua Professor Dias da Rocha 811,",-3.7374189,-38.4920769,0,30,5,1,2,12,220,2,21,6,2,21480
6021,2018-04-25 05:36:45,Prime Burger - Sul,"Rua República da Armênia 1160,",-3.791477,-38.4813576,0,60,4,1,2,12,669,2,11,6,2,21481
6022,2018-04-25 05:36:48,Barraca do Lôro - Stella Maris,"Alameda Mar del Plata, 1,",-12.9329824,-38.3246727,0,60,5,1,2,4,724,2,9,6,2,21482
6023,2018-04-25 05:36:54,Bora Bora,"Rua Caramujo, 192,",-12.9534225,-38.3493195,0,60,5,1,2,4,513,2,4,6,2,21483
6024,2018-04-25 05:36:56,Botequim São Jorge,"Rua Borges dos Reis, 16,",-13.0126715,-38.4911919,0,50,5,1,2,4,25,2,4,6,2,21484
6025,2018-04-25 05:37:01,C'Est La Vie,"CLS 408 Bloco A Loja 5 ,",-15.8222408,-47.9014015,0,40,4,1,4,2,142,2,61,6,2,51735
6026,2018-04-25 05:37:04,Pizzaria Fiorentina,"Rua Pio XI  520,",-23.5285053,-46.7106628,1,30,5,1,6,10,54,1,35,1,2,21486
6027,2018-04-25 05:37:10,Acqua Café Perini - Graça,"Avenida Princesa Leopoldina 398,",-13.0016708,-38.5243073,0,50,5,1,2,4,725,2,9,6,2,21488
6028,2018-04-25 05:37:17,Inori Sushi Bar,"Avenida Júlio de Mesquita 813,",-22.8984547,-47.0558472,1,70,3,1,2,37,293,2,36,6,2,21491
6029,2018-04-25 05:37:18,Devassa - Shopping Iguatemi Campinas,"Avenida Iguatemi 777,",-22.8926678,-47.0276337,1,30,5,1,2,37,423,2,4,6,2,21492
6030,2018-04-25 05:37:21,Restaurante Quiota,"Rua Padre Almeida 537,",-22.8965073,-47.0503654,1,30,5,1,2,37,293,2,9,6,2,21493
6031,2018-04-25 05:37:24,Vip Dog,"Avenida Doutor Herwan Modenese Wanderley, Jardim Camburi 600,",-20.2509956,-40.2703629,1,20,5,0,2,1,686,2,21,6,2,21494
6032,2018-04-25 05:37:33,Degustar,"Avenida Oceânica, 2400,",-13.0105314,-38.5118866,1,30,4,1,2,4,726,2,4,6,2,51761
6033,2018-04-25 05:37:39,Shin Miura - Edifício Avenida Central,"Avenida Rio Branco 156 / 324,",-22.9069443,-43.1774979,1,30,5,1,2,16,608,2,36,6,2,21498
6034,2018-04-25 05:37:44,O Camarão Arte & Bia - Shopping Nova América,"Av. Pastor Martin Luther King Junior 126,",-22.849165,-43.3211136,0,30,5,1,2,16,610,2,29,6,2,21499
6035,2018-04-25 05:37:45,O Camarão Arte & Bia - Tijuca,"Rua Dona Zulmira 134,",-22.9175987,-43.2366104,0,30,5,1,2,16,237,2,29,6,2,21501
6036,2018-04-25 05:38:00,Praia Hamburgueria,"Rua João Bonadimam, São Francisco 246,",-20.3469276,-40.4056435,1,30,5,0,2,1,727,2,21,6,2,21505
6037,2018-04-25 05:38:10,Mix Potato - Limão,"Avenida Professor Celestino Bourroul 768,",-23.5070095,-46.6731148,1,30,5,1,4,10,118,2,4,6,2,21507
6038,2018-04-25 05:38:15,Pompéia Bar,"Rua Doutor Augusto de Miranda 712,",-23.5295944,-46.6888123,0,60,5,1,4,10,87,2,4,6,2,21509
6039,2018-04-25 05:38:18,Antipasti,"Rua Doutor Melo Alves 301,",-23.5603561,-46.6696625,1,30,5,1,2,10,95,2,35,6,2,21511
6040,2018-04-25 05:38:25,Utopia Resto Bar,"Rua Pium-I 787,",-19.9464989,-43.9308243,1,50,5,1,4,7,109,2,9,6,2,21512
6041,2018-04-25 05:38:25,Achapa - Jardins,"Rua Doutor Melo Alves 238,",-23.5597382,-46.6695328,0,30,5,0,4,10,17,2,21,6,2,21513
6042,2018-04-25 05:38:35,The Zoo Bistrô,"Rua José Penna Medina,  216,",-20.3411598,-40.2856865,1,80,4,0,2,1,691,2,9,6,2,21515
6043,2018-04-25 05:38:47,Prima Farina,"Rua Conde Bernadotte 26,",-22.9810944,-43.2230988,0,55,4,1,4,16,29,2,35,6,2,21516
6044,2018-04-25 05:38:48,5uinto Bar,"Quadra CLN 102 Bloco A loja 56,",-15.7832079,-47.8829002,0,50,5,1,4,2,106,2,4,6,2,21517
6045,2018-04-25 05:38:50,Valete de Ouros,"Rua Doutor Melo Alves 185,",-23.5593987,-46.6688118,1,30,5,0,2,10,17,2,4,6,2,21518
6046,2018-04-25 05:38:54,Pizza no Galpão,"Avenida Francisco Sá  281,",-19.9249134,-43.9591713,0,70,4,1,2,7,130,2,35,6,2,21519
6047,2018-04-25 05:38:58,Burger Lab Experience - Chácara Flora,"Rua Doutor Ferreira Lopes, 594,",-23.6572208,-46.6928902,1,50,4,1,4,10,186,2,21,6,2,21520
6048,2018-04-25 05:39:03,Burger Lab Experience - Panamby,"Rua Jandiatuba 242,",-23.6289921,-46.7355194,1,50,5,1,6,10,66,1,21,1,2,21521
6049,2018-04-25 05:39:09,Achapa - Itaim,"Rua Doutor Renato Paes de Barros 198,",-23.5803928,-46.6748505,0,30,5,0,4,10,133,2,21,6,2,21523
6050,2018-04-25 05:39:21,Nippon Lounge,"Avenida Dante Micheline, Mata da Praia Quiosque 7,",-20.2792568,-40.2876167,0,50,5,0,2,1,686,2,36,6,2,21525
6051,2018-04-25 05:39:24,Bella Dama,"Rua Bela Cintra  1531,",-23.5594368,-46.6647835,1,30,5,0,2,10,17,2,4,6,2,21526
6052,2018-04-25 05:39:34,Cuttelo SteakBar - Carbone,"Rua Cerro Corá 1556 ,",-23.5357265,-46.7101212,1,90,4,1,10,10,54,1,4,1,2,21527
6053,2018-04-25 05:39:39,Metrópole,"Rua Capitão Salomão 57,",-22.9575863,-43.1959572,1,50,4,0,2,16,194,2,21,6,2,21528
6054,2018-04-25 05:39:51,Konibaa,"Av Mirage Palace, 160 - Edificio Hot Center,",-3.7361989,-38.4877434,0,60,4,1,2,12,664,2,36,6,2,21531
6055,2018-04-25 05:39:56,L'Entrecôte de Paris - Casa Shopping,"Av. Ayrton Senna, 2150",-22.9928093,-43.3634071,0,100,4,0,4,16,113,2,25,1,2,21533
6056,2018-04-25 05:40:08,Rhoncus Pub,"Rua Osvaldo Cruz 122,",-13.0128679,-38.4873123,1,120,5,1,6,4,25,1,9,1,2,21535
6057,2018-04-25 05:40:09,Mix Potato - Tatuapé,"Rua Coelho Lisboa 399,",-23.5477486,-46.5720177,1,30,5,1,4,10,96,2,9,6,2,21536
6058,2018-04-25 05:40:17,Manish - Pinheiros,"Rua Ferreira de Araújo  326,",-23.5605564,-46.6982117,1,90,5,1,2,10,244,2,3,6,2,21537
6059,2018-04-25 05:40:21,Olegário - Vila da Serra,"Alameda Oscar Niemeyer 405,",-19.9808254,-43.9444962,0,100,3,1,2,7,632,2,15,6,2,21538
6060,2018-04-25 05:40:26,Donavilla,"Avenida das Cerejeiras  41,",-23.5143108,-46.5820312,1,60,5,0,4,10,476,2,4,6,2,21539
6061,2018-04-25 05:40:33,Magus,"Rua Ana Bilhar 1121,",-3.731118,-38.4900742,0,20,5,1,2,12,151,2,62,6,2,51720
6062,2018-04-25 05:40:34,Itatiaia Rádio Bar,"Rua Pium-I 620,",-19.9450073,-43.9307671,0,50,3,1,4,7,241,2,4,6,2,21541
6063,2018-04-25 05:40:36,Buonasera UNO - São Francisco,"Avenida Rui Barbosa 218,",-22.9199562,-43.0886154,0,60,4,0,2,120,614,2,35,6,2,21543
6064,2018-04-25 05:40:37,Greg Burgers - Cambuí,"Rua General Osório 2295,",-22.902317,-47.0494957,0,60,5,1,4,37,293,2,21,6,2,21544
6065,2018-04-25 05:40:37,Greg Burgers - Barão Geraldo,"Rua Maria Tereza Dias da Silva 664,",-22.81007,-47.0787964,0,60,3,1,4,37,728,2,21,6,2,21545
6066,2018-04-25 05:40:43,Champagne Restaurante & Bar - Slaviero Conceptual Brut,"Rua 1901, 269 - Slaviero Conceptual Brut,",-26.9767323,-48.6380348,1,90,4,1,2,21,628,2,9,6,2,51753
6067,2018-04-25 05:40:44,Burg One Hamburgueria,"Estrada Rodrigues Caldas 90,",-22.9227954,-43.3764272,1,45,4,0,2,16,149,2,21,6,2,21546
6068,2018-04-25 05:40:48,Joe & Leo's - Parque Dom Pedro Shopping,"Avenida Guilherme Campos 500,",-22.8476315,-47.0643005,0,60,5,1,4,37,251,2,9,6,2,21549
6069,2018-04-25 05:40:53,Celsin e Cia,"Rua 22 475,",-16.6907635,-49.2687378,0,70,5,1,4,86,702,2,4,6,2,21550
6070,2018-04-25 05:41:08,Riders Pub,"Rua Desembargador Motta 1836,",-25.4380512,-49.2797203,1,35,5,1,2,8,205,2,11,6,2,21554
6071,2018-04-25 05:41:19,Fortunello,"Quadra CLS 206 Bloco A loja 6,",-15.814517,-47.8949318,0,55,4,1,2,2,142,2,35,6,2,21557
6072,2018-04-25 05:41:29,Daytan - Jacarepaguá,"Rua Tirol 536,",-22.9400425,-43.3368988,1,45,4,1,2,16,149,2,36,6,2,21558
6073,2018-04-25 05:41:29,Johnny's - Jacarepaguá,"Rua Tirol 536,",-22.9400425,-43.3368988,1,50,4,1,2,16,149,2,35,6,2,21559
6074,2018-04-25 05:41:37,La Vittoria,"Rua Eugênio Netto, Praia do Canto 82,",-20.3051567,-40.2941093,1,30,5,0,4,1,686,2,35,6,2,21561
6075,2018-04-25 05:41:37,Sushi Roots,"Av. Afonso Delambert Neto, 103,",-27.6015911,-48.4721107,1,30,5,1,2,97,383,2,36,6,2,21563
6076,2018-04-25 05:41:43,Restaurante Alpino - Rua Tupinambás,"Rua Tupinambás 187,",-19.9185085,-43.9361305,1,40,5,1,6,7,255,1,4,1,2,21564
6077,2018-04-25 05:41:45,Tapioca Rio,"Avenida Sete de Setembro 193,",-22.9049931,-43.1015015,1,30,5,0,4,120,612,2,4,6,2,21565
6078,2018-04-25 05:41:50,Terraço Sunset,"Rua Doutor Olavo Egídio  420-27° Andar,",-23.5002556,-46.6217232,1,70,3,0,4,10,77,2,9,6,2,21567
6079,2018-04-25 05:41:55,Arabesque,"Rua Marechal Andréa, 68,",-12.996892,-38.4541512,1,40,4,1,2,4,703,2,3,6,2,21569
6080,2018-04-25 05:42:03,Bar e Restaurante MariaLima,"Rua Carlos Weber 1490,",-23.5324669,-46.7262611,0,90,4,1,2,10,193,2,9,6,2,21570
6081,2018-04-25 05:42:06,W Lounge Sushi Bar,"Rua Pedroso Alvarenga 937,",-23.5821896,-46.6794167,1,30,5,1,2,10,133,2,36,6,2,21571
6082,2018-04-25 05:42:08,Pepe Nero,"Avenida Presidente Castelo Branco 158,",-3.7234149,-38.5215836,1,50,4,1,2,12,579,2,35,6,2,21572
6083,2018-04-25 05:42:14,Mercado 153 - Riomar,"Rua Desembargador Lauro Nogueira 1500,",-3.7411211,-38.4721336,1,68,4,1,2,12,182,2,4,6,2,21573
6084,2018-04-25 05:42:20,Mercado 153 - Iguatemi,"Avenida Washington Soares 85,",-3.7552531,-38.4884911,1,30,5,1,10,12,662,1,4,1,2,21574
6085,2018-04-25 05:42:32,Mitsú Sushi Bar,"Avenida Gomes Freire 791,",-22.9136562,-43.18256,1,30,5,1,4,16,608,2,36,6,2,21576
6086,2018-04-25 05:42:34,Coronel Picanha,"Rua Carlos Martins, Jardim Camburi 1290,",-20.2548885,-40.2696648,0,30,5,0,2,1,686,2,33,6,2,21577
